,iteration,speed
1512,1512,"[0.15999994 0.15999841 0.15999978 0.1599999  0.1599978  0.15999909
 0.15999875 0.15999917 0.15999765 0.1599983 ]"
1513,1513,"[0.15999984 0.15999884 0.15999974 0.15999991 0.15999771 0.15999904
 0.15999867 0.15999912 0.1599976  0.15999868]"
1514,1514,"[0.15999965 0.15999879 0.1599997  0.15999991 0.15999763 0.15999898
 0.1599986  0.15999904 0.15999756 0.15999866]"
1515,1515,"[0.15999929 0.15999875 0.15999965 0.15999992 0.15999756 0.15999891
 0.15999852 0.15999895 0.15999752 0.15999863]"
1516,1516,"[0.1599987  0.15999871 0.15999959 0.15999992 0.1599975  0.16000006
 0.15999844 0.15999883 0.16000618 0.15999859]"
1517,1517,"[0.15999798 0.15999867 0.15999953 0.15999993 0.15999745 0.15999927
 0.15999835 0.15999868 0.1599992  0.15999856]"
1518,1518,"[0.15999745 0.15999862 0.15999947 0.15999993 0.15999741 0.15999923
 0.15999827 0.15999849 0.15999916 0.15999852]"
1519,1519,"[0.15999735 0.15999858 0.1599994  0.15999994 0.15999738 0.1599992
 0.15999819 0.15999824 0.15999912 0.15999848]"
1520,1520,"[0.15999757 0.15999853 0.15999933 0.15999995 0.15999736 0.15999915
 0.1599981  0.15999794 0.15999908 0.15999844]"
1521,1521,"[0.15999788 0.15999848 0.15999926 0.15999995 0.15999735 0.15999911
 0.15999802 0.15999763 0.15999904 0.15999839]"
1522,1522,"[0.15999819 0.15999844 0.15999918 0.15999996 0.15999734 0.15999907
 0.15999793 0.1599974  0.15999899 0.15999834]"
1523,1523,"[0.15999844 0.15999839 0.15999911 0.15999996 0.15999734 0.15999902
 0.15999785 0.15999735 0.15999894 0.15999829]"
1524,1524,"[0.15999865 0.15999834 0.15999902 0.15999997 0.15999733 0.15999897
 0.15999777 0.15999755 0.1599989  0.15999823]"
1525,1525,"[0.15999882 0.15999829 0.15999894 0.15999997 0.15999733 0.15999891
 0.1599977  0.159999   0.15999906 0.15999817]"
1526,1526,"[0.15999896 0.15999824 0.15999885 0.15999998 0.15999733 0.15999886
 0.15999763 0.15999952 0.1599992  0.15999811]"
1527,1527,"[0.15999907 0.15999819 0.15999877 0.15999998 0.15999733 0.1599988
 0.15999756 0.15999957 0.15999916 0.15999805]"
1528,1528,"[0.15999916 0.15999814 0.15999868 0.15999999 0.15999734 0.15999874
 0.1599975  0.1599996  0.15999912 0.15999799]"
1529,1529,"[0.15999924 0.15999809 0.15999859 0.15999999 0.15999734 0.15999867
 0.15999745 0.15999963 0.15999907 0.15999792]"
1530,1530,"[0.15999931 0.15999805 0.1599985  0.15999999 0.15999734 0.1599986
 0.15999741 0.15999965 0.15999902 0.15999786]"
1531,1531,"[0.15999937 0.159998   0.15999841 0.16       0.15999758 0.15999853
 0.1599978  0.15999967 0.15999897 0.15999779]"
1532,1532,"[0.15999942 0.15999795 0.15999832 0.16       0.1599975  0.15999846
 0.1599976  0.15999969 0.15999892 0.15999773]"
1533,1533,"[0.15999946 0.1599979  0.15999823 0.16       0.15999748 0.15999838
 0.15999754 0.1599997  0.15999886 0.15999767]"
1534,1534,"[0.1599995  0.15999785 0.15999814 0.16       0.15999797 0.1599983
 0.15999756 0.15999971 0.15999881 0.15999761]"
1535,1535,"[0.15999954 0.15999781 0.15999806 0.16       0.15999834 0.15999822
 0.15999759 0.15999973 0.15999875 0.15999756]"
1536,1536,"[0.15999957 0.15999776 0.15999797 0.16       0.15999828 0.15999814
 0.15999752 0.15999973 0.15999869 0.15999751]"
1537,1537,"[0.1599996  0.15999772 0.15999789 0.15999999 0.15999821 0.15999806
 0.15999746 0.15999974 0.15999863 0.15999746]"
1538,1538,"[0.15999963 0.15999768 0.15999782 0.15999999 0.15999814 0.15999798
 0.15999741 0.15999975 0.15999857 0.15999742]"
1539,1539,"[0.15999966 0.15999764 0.15999774 0.15999998 0.15999808 0.15999789
 0.15999737 0.15999975 0.15999851 0.15999739]"
1540,1540,"[0.15999968 0.1599976  0.15999768 0.15999998 0.15999801 0.15999781
 0.15999735 0.15999976 0.15999845 0.15999736]"
1541,1541,"[0.1599997  0.15999756 0.15999762 0.15999997 0.15999794 0.15999774
 0.15999733 0.15999976 0.15999838 0.15999735]"
1542,1542,"[0.15999973 0.15999753 0.15999756 0.15999996 0.15999788 0.15999766
 0.15999734 0.15999976 0.15999832 0.15999734]"
1543,1543,"[0.15999975 0.1599975  0.15999751 0.15999994 0.15999782 0.15999759
 0.15999779 0.15999977 0.15999943 0.15999733]"
1544,1544,"[0.15999976 0.15999747 0.15999746 0.15999993 0.15999775 0.15999753
 0.15999812 0.15999977 0.15999968 0.15999734]"
1545,1545,"[0.15999978 0.15999744 0.15999743 0.15999991 0.1599977  0.15999747
 0.15999806 0.15999977 0.15999966 0.15999736]"
1546,1546,"[0.16001482 0.15999742 0.15999739 0.16002032 0.15999764 0.15999742
 0.15999803 0.15999977 0.15999963 0.15999738]"
1547,1547,"[0.15999738 0.1599974  0.15999737 0.15999745 0.15999759 0.15999738
 0.15999804 0.15999977 0.15999961 0.15999741]"
1548,1548,"[0.15999734 0.15999738 0.15999735 0.15999748 0.15999754 0.15999736
 0.1599982  0.15999977 0.15999958 0.15999745]"
1549,1549,"[0.15999734 0.15999737 0.15999734 0.1599975  0.15999749 0.15999734
 0.15999942 0.15999977 0.15999955 0.1599975 ]"
1550,1550,"[0.15999738 0.15999735 0.15999733 0.15999753 0.15999814 0.15999733
 0.1599981  0.16000046 0.15999952 0.15999755]"
1551,1551,"[0.15999747 0.15999734 0.15999733 0.15999755 0.15999856 0.15999734
 0.15999734 0.15999985 0.15999949 0.15999762]"
1552,1552,"[0.15999759 0.15999734 0.15999734 0.15999756 0.15999847 0.15999736
 0.15999739 0.15999985 0.15999946 0.15999768]"
1553,1553,"[0.15999774 0.15999733 0.15999736 0.15999758 0.15999838 0.15999739
 0.15999743 0.15999985 0.15999943 0.15999776]"
1554,1554,"[0.15999791 0.15999733 0.15999737 0.15999758 0.15999829 0.15999743
 0.15999747 0.15999984 0.1599994  0.15999783]"
1555,1555,"[0.1599981  0.15999734 0.1599974  0.15999995 0.1599982  0.15999752
 0.1599975  0.15999984 0.15999936 0.15999791]"
1556,1556,"[0.1599983  0.15999734 0.15999743 0.15999996 0.15999811 0.15999744
 0.15999752 0.15999983 0.15999933 0.159998  ]"
1557,1557,"[0.1599985  0.15999735 0.15999746 0.15999998 0.15999803 0.15999739
 0.15999754 0.15999983 0.15999929 0.15999809]"
1558,1558,"[0.1599987  0.15999736 0.1599975  0.15999999 0.15999795 0.15999735
 0.15999756 0.15999982 0.15999926 0.15999818]"
1559,1559,"[0.15999889 0.15999737 0.15999754 0.15999999 0.15999787 0.15999733
 0.15999758 0.15999982 0.15999922 0.15999827]"
1560,1560,"[0.15999907 0.15999738 0.15999759 0.16       0.15999779 0.15999734
 0.1599976  0.15999981 0.15999918 0.15999836]"
1561,1561,"[0.15999924 0.1599974  0.15999763 0.16       0.15999772 0.15999737
 0.15999762 0.15999981 0.15999914 0.15999845]"
1562,1562,"[0.15999939 0.15999742 0.15999768 0.16       0.15999765 0.15999741
 0.15999764 0.1599998  0.15999911 0.15999854]"
1563,1563,"[0.15999952 0.15999744 0.15999774 0.16       0.15999759 0.15999747
 0.15999766 0.15999979 0.15999907 0.15999863]"
1564,1564,"[0.15999963 0.15999746 0.15999779 0.16       0.15999753 0.15999755
 0.15999768 0.15999979 0.15999903 0.15999871]"
1565,1565,"[0.15999973 0.15999749 0.15999785 0.15999999 0.15999749 0.15999763
 0.1599977  0.15999978 0.15999898 0.1599988 ]"
1566,1566,"[0.15999981 0.15999752 0.15999791 0.15999998 0.15999744 0.15999773
 0.15999772 0.15999977 0.15999894 0.15999888]"
1567,1567,"[0.15999987 0.15999754 0.15999797 0.15999998 0.15999741 0.15999783
 0.15999775 0.15999967 0.15999995 0.15999896]"
1568,1568,"[0.15999992 0.15999757 0.15999803 0.15999997 0.15999738 0.15999793
 0.15999777 0.15999933 0.15999995 0.15999903]"
1569,1569,"[0.15999996 0.1599976  0.15999809 0.15999996 0.15999736 0.15999803
 0.15999779 0.15999931 0.15999995 0.15999911]"
1570,1570,"[0.15999998 0.15999764 0.15999816 0.15999994 0.15999734 0.15999814
 0.15999781 0.15999929 0.15999995 0.15999918]"
1571,1571,"[0.15999999 0.15999767 0.15999822 0.15999993 0.15999733 0.15999824
 0.15999784 0.15999927 0.15999996 0.15999924]"
1572,1572,"[0.16       0.1599977  0.15999829 0.15999992 0.15999733 0.15999833
 0.15999786 0.15999925 0.15999996 0.1599993 ]"
1573,1573,"[0.16       0.15999774 0.15999835 0.1599999  0.15999734 0.15999843
 0.15999788 0.15999922 0.15999996 0.15999936]"
1574,1574,"[0.15999999 0.15999778 0.15999841 0.15999988 0.15999735 0.15999851
 0.15999791 0.1599992  0.15999997 0.15999942]"
1575,1575,"[0.15999998 0.15999781 0.15999848 0.15999986 0.15999737 0.1599986
 0.15999793 0.15999917 0.15999997 0.15999947]"
1576,1576,"[0.15999996 0.15999785 0.15999854 0.15999984 0.1599974  0.15999868
 0.15999796 0.15999915 0.15999998 0.15999952]"
1577,1577,"[0.15999994 0.15999789 0.1599986  0.15999982 0.15999743 0.15999875
 0.15999798 0.15999912 0.15999998 0.15999957]"
1578,1578,"[0.15999992 0.15999793 0.15999866 0.1599998  0.15999741 0.15999882
 0.15999801 0.1599991  0.15999998 0.15999946]"
1579,1579,"[0.15999989 0.15999796 0.15999872 0.15999977 0.15999734 0.15999888
 0.15999803 0.15999907 0.15999999 0.15999903]"
1580,1580,"[0.15999987 0.159998   0.15999878 0.15999975 0.15999733 0.15999894
 0.15999806 0.15999904 0.15999999 0.15999909]"
1581,1581,"[0.15999984 0.15999804 0.15999884 0.15999972 0.15999733 0.159999
 0.15999808 0.15999901 0.15999999 0.15999915]"
1582,1582,"[0.15999981 0.15999808 0.1599989  0.15999969 0.15999734 0.15999905
 0.15999811 0.15999899 0.16       0.15999921]"
1583,1583,"[0.15999978 0.15999812 0.15999895 0.15999966 0.15999735 0.1599991
 0.15999813 0.15999896 0.16       0.15999926]"
1584,1584,"[0.15999976 0.15999816 0.15999901 0.15999963 0.15999736 0.15999915
 0.15999816 0.15999893 0.16       0.15999931]"
1585,1585,"[0.15999973 0.1599982  0.15999906 0.1599996  0.15999738 0.15999919
 0.15999818 0.1599989  0.16       0.15999936]"
1586,1586,"[0.15999971 0.15999824 0.15999911 0.15999956 0.15999739 0.15999923
 0.1599982  0.15999887 0.16       0.15999941]"
1587,1587,"[0.15999968 0.15999828 0.15999916 0.15999953 0.15999742 0.15999926
 0.15999822 0.15999884 0.16       0.15999945]"
1588,1588,"[0.15999966 0.15999832 0.1599992  0.15999949 0.15999744 0.1599993
 0.15999825 0.15999881 0.16       0.15999949]"
1589,1589,"[0.15999964 0.15999835 0.15999925 0.15999945 0.15999747 0.15999933
 0.15999827 0.15999878 0.16       0.15999953]"
1590,1590,"[0.16000073 0.15999839 0.15999929 0.15999941 0.15999743 0.15999936
 0.15999829 0.15999875 0.16       0.15999957]"
1591,1591,"[0.15999994 0.15999843 0.15999933 0.15999937 0.15999735 0.15999939
 0.15999831 0.15999872 0.15999999 0.1599996 ]"
1592,1592,"[0.16       0.15999847 0.15999937 0.15999932 0.15999736 0.15999942
 0.15999832 0.15999869 0.15999999 0.15999963]"
1593,1593,"[0.15999993 0.1599985  0.15999941 0.15999928 0.15999737 0.15999944
 0.15999834 0.15999865 0.15999998 0.15999967]"
1594,1594,"[0.15999981 0.15999854 0.15999945 0.15999923 0.15999739 0.15999947
 0.15999836 0.15999862 0.15999998 0.15999969]"
1595,1595,"[0.15999968 0.15999857 0.15999948 0.15999918 0.15999741 0.15999949
 0.15999837 0.15999859 0.15999997 0.15999972]"
1596,1596,"[0.15999955 0.1599986  0.15999952 0.15999913 0.15999744 0.15999951
 0.15999838 0.15999856 0.15999996 0.15999975]"
1597,1597,"[0.15999964 0.15999883 0.15999955 0.15999908 0.15999746 0.15999954
 0.15999839 0.15999853 0.15999995 0.15999977]"
1598,1598,"[0.15999751 0.1599975  0.15999958 0.15999902 0.15999749 0.15999956
 0.15999841 0.1599985  0.15999994 0.15999979]"
1599,1599,"[0.15999747 0.15999752 0.1599996  0.15999897 0.15999752 0.1599994
 0.15999841 0.15999895 0.15999993 0.15999982]"
1600,1600,"[0.15999744 0.15999755 0.15999963 0.15999891 0.15999755 0.15999884
 0.15999842 0.15999925 0.15999991 0.15999984]"
1601,1601,"[0.15999741 0.15999757 0.15999966 0.15999885 0.15999758 0.15999888
 0.15999843 0.15999923 0.1599999  0.15999985]"
1602,1602,"[0.15999739 0.1599976  0.15999968 0.15999879 0.15999762 0.15999893
 0.15999843 0.15999921 0.15999988 0.15999987]"
1603,1603,"[0.15999737 0.15999763 0.1599997  0.15999873 0.15999765 0.15999897
 0.15999843 0.15999919 0.15999986 0.15999989]"
1604,1604,"[0.15999735 0.15999766 0.15999972 0.15999867 0.15999796 0.15999901
 0.15999843 0.15999916 0.15999991 0.15999993]"
1605,1605,"[0.15999734 0.15999769 0.15999974 0.15999861 0.15999827 0.15999905
 0.15999843 0.15999914 0.15999993 0.15999896]"
1606,1606,"[0.15999734 0.15999772 0.15999976 0.15999854 0.15999832 0.15999909
 0.15999843 0.15999912 0.15999993 0.15999901]"
1607,1607,"[0.15999733 0.15999775 0.15999978 0.15999848 0.15999837 0.16000227
 0.15999995 0.1599991  0.15999992 0.15999906]"
1608,1608,"[0.15999734 0.15999778 0.15999979 0.15999842 0.15999841 0.15999774
 0.15999887 0.15999908 0.15999992 0.15999911]"
1609,1609,"[0.15999734 0.15999781 0.15999981 0.15999835 0.15999846 0.15999778
 0.15999876 0.15999906 0.15999991 0.15999915]"
1610,1610,"[0.15999735 0.15999785 0.15999982 0.15999829 0.1599985  0.15999783
 0.15999864 0.15999904 0.1599999  0.1599992 ]"
1611,1611,"[0.15999737 0.15999788 0.15999983 0.15999822 0.15999855 0.15999787
 0.15999852 0.15999902 0.15999989 0.15999925]"
1612,1612,"[0.15999738 0.15999791 0.15999984 0.15999816 0.15999859 0.15999791
 0.15999839 0.159999   0.15999989 0.15999929]"
1613,1613,"[0.1599974  0.15999795 0.15999985 0.1599981  0.15999863 0.15999796
 0.15999825 0.15999898 0.15999988 0.15999933]"
1614,1614,"[0.15999743 0.15999798 0.15999986 0.15999804 0.15999868 0.159998
 0.15999812 0.15999896 0.15999987 0.15999937]"
1615,1615,"[0.15999745 0.15999801 0.15999987 0.15999798 0.15999872 0.15999805
 0.159998   0.15999894 0.15999986 0.15999941]"
1616,1616,"[0.15999748 0.15999805 0.15999988 0.15999792 0.15999876 0.15999809
 0.15999788 0.15999892 0.15999985 0.15999945]"
1617,1617,"[0.15999751 0.15999808 0.15999989 0.15999786 0.15999915 0.15999813
 0.15999777 0.1599989  0.16000658 0.15999949]"
1618,1618,"[0.15999755 0.15999811 0.1599999  0.15999781 0.15999815 0.15999818
 0.15999768 0.15999888 0.15999855 0.15999952]"
1619,1619,"[0.15999758 0.15999814 0.1599999  0.15999775 0.15999819 0.15999822
 0.1599976  0.15999886 0.15999848 0.15999956]"
1620,1620,"[0.15999762 0.15999818 0.15999991 0.1599977  0.15999823 0.15999826
 0.15999753 0.15999884 0.15999841 0.15999959]"
1621,1621,"[0.15999766 0.15999821 0.15999992 0.15999765 0.15999827 0.1599983
 0.15999748 0.15999882 0.15999834 0.15999962]"
1622,1622,"[0.1599977  0.15999824 0.15999992 0.15999761 0.15999831 0.15999834
 0.15999743 0.1599988  0.15999827 0.15999965]"
1623,1623,"[0.15999774 0.15999827 0.15999993 0.15999756 0.15999834 0.15999839
 0.1599974  0.15999878 0.1599982  0.15999968]"
1624,1624,"[0.15999778 0.15999831 0.15999993 0.15999752 0.15999838 0.15999843
 0.15999738 0.15999876 0.15999813 0.15999971]"
1625,1625,"[0.15999783 0.15999834 0.15999993 0.15999749 0.15999842 0.15999846
 0.15999736 0.15999874 0.15999806 0.15999973]"
1626,1626,"[0.15999787 0.15999837 0.15999994 0.15999746 0.15999845 0.1599985
 0.15999735 0.15999873 0.15999799 0.15999976]"
1627,1627,"[0.15999792 0.1599984  0.15999994 0.15999743 0.15999849 0.15999854
 0.15999734 0.15999871 0.15999792 0.15999978]"
1628,1628,"[0.15999796 0.15999843 0.15999994 0.1599974  0.15999852 0.15999858
 0.15999734 0.15999869 0.15999785 0.1599998 ]"
1629,1629,"[0.15999801 0.15999846 0.15999995 0.15999738 0.15999856 0.15999862
 0.15999734 0.15999867 0.15999779 0.15999982]"
1630,1630,"[0.15999806 0.15999849 0.15999995 0.15999736 0.15999859 0.15999899
 0.15999734 0.15999866 0.15999773 0.1599998 ]"
1631,1631,"[0.15999811 0.15999852 0.15999995 0.15999735 0.15999862 0.15999927
 0.15999733 0.15999864 0.15999767 0.15999973]"
1632,1632,"[0.15999815 0.15999855 0.15999995 0.15999734 0.15999865 0.15999928
 0.15999733 0.15999862 0.15999761 0.15999977]"
1633,1633,"[0.1599982  0.15999857 0.15999995 0.15999733 0.15999868 0.15999929
 0.15999733 0.15999861 0.15999756 0.1599998 ]"
1634,1634,"[0.15999825 0.1599986  0.15999996 0.15999733 0.15999871 0.1599993
 0.15999733 0.15999859 0.15999752 0.15999983]"
1635,1635,"[0.15999829 0.15999863 0.15999994 0.15999734 0.15999873 0.15999931
 0.15999733 0.15999857 0.15999747 0.1599998 ]"
1636,1636,"[0.15999834 0.15999866 0.15999992 0.15999734 0.15999876 0.15999931
 0.15999733 0.15999856 0.15999744 0.15999934]"
1637,1637,"[0.15999839 0.15999868 0.15999993 0.15999735 0.15999879 0.15999932
 0.15999733 0.15999854 0.15999741 0.15999942]"
1638,1638,"[0.15999843 0.15999871 0.15999994 0.15999737 0.15999881 0.15999933
 0.15999734 0.15999853 0.15999738 0.15999951]"
1639,1639,"[0.15999848 0.15999873 0.15999994 0.15999738 0.15999883 0.15999934
 0.15999734 0.15999851 0.15999736 0.15999958]"
1640,1640,"[0.15999852 0.15999876 0.15999995 0.1599974  0.15999886 0.15999934
 0.15999734 0.1599985  0.15999734 0.15999965]"
1641,1641,"[0.15999857 0.15999878 0.15999995 0.15999743 0.15999888 0.15999935
 0.15999734 0.15999849 0.15999734 0.15999972]"
1642,1642,"[0.15999861 0.15999881 0.15999996 0.15999745 0.1599989  0.15999935
 0.15999735 0.15999847 0.15999733 0.15999978]"
1643,1643,"[0.15999866 0.15999883 0.15999996 0.15999748 0.15999892 0.15999936
 0.15999735 0.15999846 0.15999734 0.15999983]"
1644,1644,"[0.1599987  0.15999886 0.15999997 0.15999752 0.15999893 0.15999936
 0.15999736 0.15999845 0.15999735 0.15999987]"
1645,1645,"[0.15999874 0.15999888 0.15999997 0.15999755 0.15999895 0.15999936
 0.15999737 0.15999843 0.15999736 0.15999991]"
1646,1646,"[0.15999878 0.1599989  0.15999997 0.15999759 0.15999897 0.15999937
 0.15999738 0.15999842 0.15999739 0.15999994]"
1647,1647,"[0.15999882 0.15999893 0.15999997 0.15999763 0.15999898 0.15999937
 0.15999739 0.15999841 0.15999741 0.15999996]"
1648,1648,"[0.15999886 0.15999895 0.15999998 0.15999767 0.159999   0.15999937
 0.15999741 0.1599984  0.15999745 0.15999998]"
1649,1649,"[0.1599989  0.15999897 0.15999998 0.15999771 0.15999901 0.15999937
 0.15999742 0.15999838 0.15999749 0.15999999]"
1650,1650,"[0.15999894 0.15999989 0.15999998 0.15999775 0.15999902 0.16007469
 0.15999744 0.15999837 0.15999753 0.16      ]"
1651,1651,"[0.15999898 0.15999788 0.16000001 0.1599978  0.15999903 0.15999746
 0.15999747 0.15999836 0.15999758 0.16      ]"
1652,1652,"[0.15999901 0.15999734 0.16       0.15999785 0.15999904 0.15999748
 0.15999749 0.15999835 0.15999763 0.16      ]"
1653,1653,"[0.15999905 0.15999734 0.16       0.15999789 0.15999905 0.1599975
 0.15999752 0.15999833 0.15999769 0.16      ]"
1654,1654,"[0.15999908 0.15999733 0.16000089 0.15999771 0.15999905 0.15999753
 0.15999754 0.15999832 0.15999775 0.15999999]"
1655,1655,"[0.15999912 0.15999733 0.15999822 0.15999733 0.15999905 0.15999756
 0.15999757 0.15999831 0.15999781 0.15999998]"
1656,1656,"[0.15999915 0.15999733 0.15999818 0.15999733 0.15999905 0.15999758
 0.15999761 0.15999829 0.15999787 0.15999997]"
1657,1657,"[0.15999919 0.15999733 0.15999815 0.15999872 0.15999905 0.15999761
 0.15999777 0.15999828 0.15999794 0.15999996]"
1658,1658,"[0.15999922 0.15999733 0.15999811 0.15999761 0.15999905 0.15999763
 0.15999753 0.15999827 0.15999801 0.15999995]"
1659,1659,"[0.15999925 0.15999734 0.15999807 0.1599976  0.15999904 0.15999766
 0.15999757 0.15999825 0.15999808 0.15999994]"
1660,1660,"[0.15999928 0.15999734 0.15999803 0.15999758 0.15999904 0.15999768
 0.1599976  0.15999824 0.15999816 0.15999993]"
1661,1661,"[0.1600249  0.15999865 0.15999799 0.15999757 0.15999903 0.15999771
 0.15999764 0.15999822 0.15999823 0.15999992]"
1662,1662,"[0.15999971 0.15999804 0.15999796 0.15999756 0.15999901 0.15999773
 0.15999768 0.1599982  0.15999831 0.15999991]"
1663,1663,"[0.15999971 0.15999806 0.15999792 0.15999756 0.159999   0.15999775
 0.15999772 0.15999818 0.15999838 0.1599999 ]"
1664,1664,"[0.15999971 0.15999808 0.15999788 0.15999755 0.15999898 0.15999777
 0.15999776 0.15999816 0.15999845 0.15999989]"
1665,1665,"[0.15999971 0.1599981  0.15999785 0.15999754 0.15999897 0.15999778
 0.15999766 0.15999814 0.1600015  0.15999988]"
1666,1666,"[0.16000273 0.15999812 0.15999834 0.15999754 0.15999895 0.1599978
 0.15999749 0.15999812 0.15999977 0.15999988]"
1667,1667,"[0.15999742 0.15999814 0.1599987  0.15999753 0.15999893 0.15999781
 0.15999752 0.1599981  0.15999976 0.15999987]"
1668,1668,"[0.15999742 0.15999816 0.15999866 0.15999753 0.1599989  0.15999782
 0.15999756 0.15999808 0.15999975 0.15999986]"
1669,1669,"[0.15999702 0.15999818 0.15999861 0.15999753 0.15999888 0.15999788
 0.15999759 0.15999805 0.15999974 0.15999986]"
1670,1670,"[0.15999882 0.1599982  0.15999857 0.15999754 0.15999885 0.15999752
 0.15999763 0.15999802 0.15999974 0.15999985]"
1671,1671,"[0.15999881 0.15999822 0.15999852 0.15999754 0.15999883 0.1599975
 0.15999767 0.15999822 0.15999972 0.15999985]"
1672,1672,"[0.1599988  0.15999824 0.15999848 0.15999754 0.1599988  0.15999748
 0.15999771 0.15999841 0.15999756 0.15999985]"
1673,1673,"[0.15999878 0.15999826 0.15999843 0.15999755 0.15999877 0.15999747
 0.15999774 0.15999838 0.1599976  0.15999985]"
1674,1674,"[0.15999877 0.15999828 0.15999838 0.15999756 0.15999874 0.15999745
 0.15999778 0.15999835 0.15999764 0.15999985]"
1675,1675,"[0.15999876 0.1599983  0.15999833 0.15999757 0.15999871 0.15999743
 0.15999782 0.15999831 0.15999767 0.15999985]"
1676,1676,"[0.15999875 0.15999832 0.15999829 0.15999758 0.15999868 0.15999742
 0.15999786 0.15999828 0.15999771 0.15999985]"
1677,1677,"[0.15999873 0.15999834 0.15999824 0.15999759 0.15999865 0.15999741
 0.15999789 0.15999824 0.15999776 0.15999985]"
1678,1678,"[0.15999872 0.15999836 0.15999819 0.15999761 0.15999862 0.15999739
 0.15999793 0.15999821 0.1599978  0.15999985]"
1679,1679,"[0.15999871 0.15999838 0.15999814 0.15999763 0.15999859 0.15999738
 0.15999796 0.15999817 0.15999784 0.15999985]"
1680,1680,"[0.15999869 0.1599984  0.15999809 0.15999765 0.15999857 0.15999737
 0.159998   0.15999813 0.15999789 0.15999985]"
1681,1681,"[0.15999868 0.15999841 0.15999804 0.15999767 0.15999854 0.15999736
 0.15999803 0.15999809 0.15999793 0.15999986]"
1682,1682,"[0.15999866 0.15999843 0.159998   0.15999769 0.15999852 0.15999735
 0.15999806 0.15999804 0.15999798 0.15999986]"
1683,1683,"[0.15999865 0.15999844 0.15999795 0.15999771 0.15999849 0.15999735
 0.15999809 0.159998   0.15999803 0.15999986]"
1684,1684,"[0.15999863 0.15999846 0.1599979  0.15999774 0.15999847 0.15999734
 0.15999812 0.15999796 0.15999807 0.15999987]"
1685,1685,"[0.15999862 0.15999847 0.15999785 0.16004205 0.15999845 0.15999734
 0.15999814 0.15999791 0.15999826 0.15999987]"
1686,1686,"[0.1599986  0.15999848 0.15999781 0.15999993 0.15999843 0.15999733
 0.15999817 0.15999787 0.15999734 0.15999988]"
1687,1687,"[0.15999858 0.15999849 0.15999776 0.15999993 0.15999842 0.15999733
 0.15999819 0.15999783 0.15999735 0.15999988]"
1688,1688,"[0.15999857 0.1599985  0.15999772 0.15999992 0.1599975  0.15999733
 0.15999821 0.15999779 0.15999717 0.15999988]"
1689,1689,"[0.15999855 0.15999851 0.15999768 0.15999991 0.15999999 0.15999734
 0.15999824 0.15999774 0.15999811 0.15999989]"
1690,1690,"[0.15999854 0.15999852 0.15999764 0.15999991 0.16       0.15999734
 0.15999826 0.1599977  0.15999805 0.15999989]"
1691,1691,"[0.15999852 0.15999852 0.1599976  0.1599999  0.16000606 0.15999735
 0.15999814 0.15999766 0.15999798 0.1599999 ]"
1692,1692,"[0.1599985  0.15999853 0.15999756 0.15999989 0.15999953 0.15999736
 0.15999801 0.15999763 0.15999792 0.1599999 ]"
1693,1693,"[0.15999848 0.1600002  0.15999753 0.16000043 0.15999958 0.15999737
 0.15999803 0.15999759 0.15999786 0.15999991]"
1694,1694,"[0.15999847 0.15999998 0.1599975  0.15999977 0.15999963 0.15999738
 0.15999804 0.15999755 0.15999781 0.15999991]"
1695,1695,"[0.15999845 0.15999998 0.15999747 0.15999977 0.15999961 0.1599974
 0.15999805 0.15999761 0.15999775 0.15999992]"
1696,1696,"[0.15999843 0.15999998 0.15999744 0.15999977 0.15999781 0.15999742
 0.15999806 0.15999767 0.1599977  0.15999992]"
1697,1697,"[0.15999841 0.15999998 0.15999742 0.15999976 0.15999787 0.15999744
 0.15999807 0.15999763 0.15999765 0.15999993]"
1698,1698,"[0.1599984  0.15999998 0.1599974  0.15999976 0.15999793 0.15999746
 0.15999807 0.1599976  0.1599976  0.15999993]"
1699,1699,"[0.15999838 0.15999998 0.15999738 0.15999976 0.15999799 0.15999748
 0.15999808 0.15999757 0.15999756 0.15999994]"
1700,1700,"[0.15999836 0.15999998 0.15999737 0.15999976 0.15999806 0.15999751
 0.15999809 0.15999754 0.15999752 0.15999994]"
1701,1701,"[0.15999834 0.15999997 0.15999735 0.15999976 0.15999813 0.15999754
 0.15999809 0.15999751 0.15999748 0.15999995]"
1702,1702,"[0.15999832 0.15999997 0.15999734 0.15999976 0.1599982  0.15999757
 0.1599981  0.15999749 0.15999745 0.15999995]"
1703,1703,"[0.1599983  0.15999997 0.15999734 0.15999976 0.15999828 0.1599976
 0.15999811 0.15999747 0.15999742 0.15999996]"
1704,1704,"[0.15999828 0.15999997 0.15999733 0.15999976 0.15999836 0.15999764
 0.15999811 0.15999745 0.1599974  0.15999996]"
1705,1705,"[0.15999826 0.15999997 0.15999733 0.15999975 0.15999844 0.15999767
 0.15999812 0.15999743 0.15999737 0.15999997]"
1706,1706,"[0.15999825 0.15999997 0.15999734 0.15999975 0.15999852 0.15999771
 0.15999812 0.15999741 0.15999736 0.15999997]"
1707,1707,"[0.15999823 0.15999997 0.15999734 0.15999975 0.15999861 0.15999775
 0.15999813 0.1599974  0.15999735 0.15999997]"
1708,1708,"[0.15999821 0.15999997 0.15999735 0.15999975 0.15999871 0.15999779
 0.15999814 0.15999738 0.15999734 0.15999998]"
