,iteration,speed
564,564,[0.15999993 0.12999994]
565,565,[0.15999993 0.12999994]
566,566,[0.15999993 0.12999994]
567,567,[0.15999993 0.12999994]
568,568,[0.15999993 0.12999995]
569,569,[0.15999993 0.12999995]
570,570,[0.15999994 0.12999995]
571,571,[0.15999994 0.12999995]
572,572,[0.15999994 0.12999995]
573,573,[0.15999994 0.12999995]
574,574,[0.15999994 0.12999995]
575,575,[0.15999994 0.12999995]
576,576,[0.15999994 0.12999995]
577,577,[0.15999994 0.12999995]
578,578,[0.15999995 0.12999996]
579,579,[0.15999995 0.12999996]
580,580,[0.15999995 0.12999996]
581,581,[0.15999995 0.12999996]
582,582,[0.15999995 0.12999996]
583,583,[0.15999995 0.12999996]
584,584,[0.15999995 0.12999996]
585,585,[0.15999995 0.12999996]
586,586,[0.15999995 0.12999996]
587,587,[0.15999995 0.12999996]
588,588,[0.15999995 0.12999996]
589,589,[0.15999996 0.12999996]
590,590,[0.15999996 0.12999996]
591,591,[0.15999996 0.12999997]
592,592,[0.15999996 0.12999997]
593,593,[0.15999996 0.12999997]
594,594,[0.15999996 0.12999997]
595,595,[0.15999996 0.12999997]
596,596,[0.15999996 0.12999997]
597,597,[0.15999996 0.12999997]
598,598,[0.15999996 0.12999997]
599,599,[0.15999996 0.12999997]
600,600,[0.15999996 0.12999997]
601,601,[0.15999996 0.12999997]
602,602,[0.15999996 0.12999997]
603,603,[0.15999996 0.12999997]
604,604,[0.15999996 0.12999996]
605,605,[0.15999996 0.12999996]
606,606,[0.15999996 0.12999996]
607,607,[0.15999996 0.12999996]
608,608,[0.15999995 0.12999996]
609,609,[0.15999995 0.12999996]
610,610,[0.15999995 0.12999996]
611,611,[0.15999995 0.12999996]
612,612,[0.15999995 0.12999996]
613,613,[0.15999995 0.12999996]
614,614,[0.15999995 0.12999996]
615,615,[0.15999995 0.12999996]
616,616,[0.15999995 0.12999996]
617,617,[0.15999995 0.12999996]
618,618,[0.15999995 0.12999996]
619,619,[0.15999995 0.12999996]
620,620,[0.15999995 0.12999996]
621,621,[0.15999995 0.12999996]
622,622,[0.15999995 0.12999996]
623,623,[0.15999995 0.12999996]
624,624,[0.15999995 0.12999996]
625,625,[0.15999995 0.12999996]
626,626,[0.15999995 0.12999996]
627,627,[0.15999995 0.12999996]
628,628,[0.15999995 0.12999996]
629,629,[0.15999995 0.12999996]
630,630,[0.15999995 0.12999996]
631,631,[0.15999994 0.12999996]
632,632,[0.15999994 0.12999995]
633,633,[0.15999994 0.12999995]
634,634,[0.15999994 0.12999995]
635,635,[0.15999994 0.12999995]
636,636,[0.15999994 0.12999995]
637,637,[0.15999994 0.12999995]
638,638,[0.15999993 0.12999995]
639,639,[0.15999993 0.12999995]
640,640,[0.15999993 0.12999994]
641,641,[0.15999993 0.12999994]
642,642,[0.15999993 0.12999994]
643,643,[0.15999992 0.12999994]
644,644,[0.15999992 0.12999994]
645,645,[0.15999992 0.12999993]
646,646,[0.15999992 0.12999993]
647,647,[0.15999991 0.12999993]
648,648,[0.15999991 0.12999993]
649,649,[0.15999991 0.12999993]
650,650,[0.15999991 0.12999992]
651,651,[0.1599999  0.12999992]
652,652,[0.1599999  0.12999992]
653,653,[0.1599999  0.12999992]
654,654,[0.1599999  0.12999992]
655,655,[0.15999989 0.12999991]
656,656,[0.15999989 0.12999991]
657,657,[0.15999989 0.12999991]
658,658,[0.15999988 0.12999991]
659,659,[0.15999988 0.1299999 ]
660,660,[0.15999988 0.1299999 ]
661,661,[0.15999988 0.1299999 ]
662,662,[0.15999987 0.1299999 ]
663,663,[0.15999987 0.12999989]
664,664,[0.15999987 0.12999989]
665,665,[0.15999986 0.12999989]
666,666,[0.15999986 0.12999989]
667,667,[0.15999986 0.12999988]
668,668,[0.15999985 0.12999988]
669,669,[0.15999985 0.12999988]
670,670,[0.15999985 0.12999988]
671,671,[0.15999984 0.12999987]
672,672,[0.15999984 0.12999987]
673,673,[0.15999984 0.12999987]
674,674,[0.15999983 0.12999987]
675,675,[0.15999983 0.12999986]
676,676,[0.15999983 0.12999986]
677,677,[0.15999983 0.12999986]
678,678,[0.15999982 0.12999986]
679,679,[0.15999982 0.12999985]
680,680,[0.15999982 0.12999985]
681,681,[0.15999981 0.12999985]
682,682,[0.15999981 0.12999985]
683,683,[0.15999981 0.12999984]
684,684,[0.1599998  0.12999984]
685,685,[0.1599998  0.12999984]
686,686,[0.1599998  0.12999983]
687,687,[0.15999979 0.12999983]
688,688,[0.15999979 0.12999983]
689,689,[0.15999979 0.12999983]
690,690,[0.15999978 0.12999982]
691,691,[0.15999978 0.12999982]
692,692,[0.15999978 0.12999982]
693,693,[0.15999977 0.12999982]
694,694,[0.15999977 0.12999981]
695,695,[0.15999977 0.12999981]
696,696,[0.15999977 0.12999981]
697,697,[0.15999976 0.12999981]
698,698,[0.15999976 0.1299998 ]
699,699,[0.15999976 0.1299998 ]
700,700,[0.15999975 0.1299998 ]
701,701,[0.15999975 0.1299998 ]
702,702,[0.15999975 0.12999979]
703,703,[0.15999974 0.12999979]
704,704,[0.15999974 0.12999979]
705,705,[0.15999974 0.12999979]
706,706,[0.15999973 0.12999978]
707,707,[0.15999973 0.12999978]
708,708,[0.15999973 0.12999978]
709,709,[0.15999972 0.12999977]
710,710,[0.15999972 0.12999977]
711,711,[0.15999971 0.12999977]
712,712,[0.15999971 0.12999976]
713,713,[0.15999971 0.12999976]
714,714,[0.1599997  0.12999976]
715,715,[0.1599997  0.12999975]
716,716,[0.15999969 0.12999975]
717,717,[0.15999969 0.12999975]
718,718,[0.15999968 0.12999974]
719,719,[0.15999968 0.12999974]
