,iteration,speed
573,573,"[0.15999934 0.16       0.1599995  0.15999974 0.15999735 0.15999879
 0.1599995  0.15999989 0.15999991 0.15999763]"
574,574,"[0.15999932 0.16       0.15999951 0.15999975 0.15999735 0.1599988
 0.1599995  0.1599999  0.15999991 0.15999766]"
575,575,"[0.1599993  0.16       0.15999952 0.15999976 0.15999736 0.15999882
 0.15999949 0.1599999  0.15999991 0.15999768]"
576,576,"[0.15999929 0.16       0.15999953 0.15999977 0.15999736 0.15999883
 0.15999948 0.15999991 0.15999991 0.15999771]"
577,577,"[0.15999927 0.16       0.15999954 0.15999977 0.15999737 0.15999884
 0.15999948 0.15999992 0.15999991 0.15999774]"
578,578,"[0.15999925 0.16       0.15999954 0.15999978 0.15999737 0.15999885
 0.15999947 0.15999992 0.15999991 0.15999776]"
579,579,"[0.15999923 0.16       0.15999954 0.15999979 0.15999738 0.15999886
 0.15999946 0.15999993 0.15999991 0.15999779]"
580,580,"[0.15999921 0.15999999 0.15999953 0.15999979 0.15999738 0.15999887
 0.15999945 0.15999993 0.15999992 0.15999781]"
581,581,"[0.1599992  0.15999995 0.15999948 0.1599998  0.15999739 0.15999887
 0.15999944 0.15999994 0.15999992 0.15999783]"
582,582,"[0.15999918 0.15999966 0.15999916 0.15999981 0.15999739 0.15999887
 0.15999943 0.15999994 0.15999992 0.15999785]"
583,583,"[0.15999916 0.15999981 0.15999872 0.15999981 0.1599974  0.15999887
 0.15999942 0.15999995 0.15999992 0.15999785]"
584,584,"[0.15999914 0.15999993 0.15999902 0.15999982 0.1599974  0.15999887
 0.15999941 0.15999995 0.15999992 0.15999785]"
585,585,"[0.15999912 0.15999996 0.15999917 0.15999982 0.15999741 0.15999886
 0.1599994  0.15999995 0.15999992 0.15999782]"
586,586,"[0.1599991  0.15999997 0.15999923 0.15999983 0.15999741 0.15999885
 0.15999939 0.15999996 0.15999992 0.15999775]"
587,587,"[0.15999908 0.15999998 0.15999911 0.15999984 0.15999742 0.15999883
 0.15999938 0.15999996 0.15999992 0.15999765]"
588,588,"[0.15999906 0.15999998 0.15999796 0.15999984 0.15999742 0.15999881
 0.15999937 0.15999996 0.15999992 0.15999751]"
589,589,"[0.15999903 0.15999999 0.15999838 0.15999985 0.15999743 0.15999879
 0.15999936 0.15999997 0.15999992 0.15999739]"
590,590,"[0.15999901 0.15999999 0.15999904 0.15999986 0.15999744 0.15999876
 0.15999935 0.15999997 0.15999992 0.15999734]"
591,591,"[0.15999899 0.15999999 0.15999913 0.15999986 0.15999744 0.15999873
 0.15999934 0.15999997 0.15999992 0.15999734]"
592,592,"[0.15999897 0.16       0.15999916 0.15999987 0.15999745 0.15999869
 0.15999933 0.15999998 0.15999991 0.15999736]"
593,593,"[0.15999895 0.16       0.15999919 0.15999988 0.15999746 0.15999864
 0.15999932 0.15999998 0.15999991 0.15999739]"
594,594,"[0.15999892 0.16       0.15999925 0.15999988 0.15999746 0.1599986
 0.15999931 0.15999998 0.15999991 0.15999744]"
595,595,"[0.1599989  0.16       0.15999931 0.15999989 0.15999747 0.15999855
 0.1599993  0.15999998 0.15999991 0.15999749]"
596,596,"[0.15999888 0.16       0.15999939 0.1599999  0.15999747 0.15999849
 0.15999929 0.15999999 0.15999991 0.15999756]"
597,597,"[0.15999885 0.16       0.15999946 0.1599999  0.15999748 0.15999844
 0.15999928 0.15999999 0.15999991 0.15999764]"
598,598,"[0.15999883 0.15999999 0.15999954 0.15999991 0.15999748 0.15999838
 0.15999926 0.15999999 0.15999991 0.15999773]"
599,599,"[0.1599988  0.15999999 0.15999961 0.15999992 0.15999749 0.15999832
 0.15999925 0.15999999 0.15999991 0.15999783]"
600,600,"[0.15999878 0.15999999 0.15999967 0.15999993 0.1599975  0.15999826
 0.15999924 0.15999999 0.15999991 0.15999793]"
601,601,"[0.15999875 0.15999999 0.15999973 0.15999994 0.1599975  0.15999821
 0.15999923 0.15999999 0.15999991 0.15999803]"
602,602,"[0.15999873 0.15999998 0.15999979 0.15999994 0.15999751 0.15999816
 0.15999922 0.16       0.15999991 0.15999814]"
603,603,"[0.1599987  0.15999998 0.15999983 0.15999995 0.15999751 0.15999811
 0.15999921 0.16       0.15999991 0.15999823]"
604,604,"[0.15999868 0.15999998 0.15999987 0.15999996 0.15999752 0.15999806
 0.1599992  0.16       0.15999991 0.15999833]"
605,605,"[0.15999865 0.15999998 0.1599999  0.15999997 0.15999752 0.15999802
 0.15999918 0.16       0.1599999  0.15999842]"
606,606,"[0.15999863 0.15999997 0.15999993 0.15999997 0.15999753 0.15999798
 0.15999917 0.16       0.1599999  0.15999851]"
607,607,"[0.1599986  0.15999997 0.15999995 0.15999998 0.15999753 0.15999795
 0.15999916 0.16       0.1599999  0.1599986 ]"
608,608,"[0.15999857 0.15999997 0.15999997 0.15999999 0.15999754 0.15999792
 0.15999915 0.16       0.1599999  0.15999869]"
609,609,"[0.15999855 0.15999997 0.15999998 0.15999999 0.15999754 0.15999788
 0.15999914 0.16       0.1599999  0.15999879]"
610,610,"[0.15999852 0.15999997 0.15999999 0.16       0.15999755 0.15999785
 0.15999913 0.16       0.1599999  0.15999889]"
611,611,"[0.15999849 0.15999997 0.15999999 0.16       0.15999755 0.15999779
 0.15999912 0.16       0.1599999  0.159999  ]"
612,612,"[0.15999846 0.15999997 0.16       0.16       0.15999756 0.1599977
 0.15999911 0.16       0.15999989 0.15999912]"
613,613,"[0.15999844 0.15999998 0.16       0.16       0.15999756 0.15999757
 0.1599991  0.16       0.15999989 0.15999925]"
614,614,"[0.15999841 0.15999998 0.16       0.16       0.15999757 0.15999742
 0.15999909 0.16       0.15999989 0.15999937]"
615,615,"[0.15999838 0.15999998 0.16       0.15999999 0.15999757 0.15999734
 0.15999908 0.16       0.15999989 0.15999949]"
616,616,"[0.15999835 0.15999998 0.16       0.15999998 0.15999758 0.15999743
 0.15999907 0.16       0.15999989 0.15999959]"
617,617,"[0.15999832 0.15999998 0.15999999 0.15999997 0.15999759 0.15999765
 0.15999905 0.15999999 0.15999988 0.15999967]"
618,618,"[0.15999829 0.15999998 0.15999999 0.15999996 0.15999759 0.1599979
 0.15999904 0.15999999 0.15999988 0.15999974]"
619,619,"[0.15999827 0.15999999 0.15999999 0.15999995 0.1599976  0.1599981
 0.15999903 0.15999999 0.15999988 0.15999979]"
620,620,"[0.15999824 0.15999999 0.15999998 0.15999993 0.15999761 0.15999825
 0.15999902 0.15999999 0.15999988 0.15999984]"
621,621,"[0.15999821 0.15999999 0.15999998 0.15999992 0.15999762 0.15999835
 0.15999901 0.15999999 0.15999988 0.15999987]"
622,622,"[0.15999818 0.15999999 0.15999997 0.15999991 0.15999762 0.15999843
 0.159999   0.15999998 0.15999987 0.1599999 ]"
623,623,"[0.15999815 0.15999999 0.15999996 0.15999989 0.15999763 0.15999848
 0.15999898 0.15999998 0.15999987 0.15999993]"
624,624,"[0.15999812 0.15999999 0.15999996 0.15999988 0.15999764 0.15999852
 0.15999897 0.15999998 0.15999987 0.15999994]"
625,625,"[0.15999809 0.16       0.15999995 0.15999987 0.15999765 0.15999855
 0.15999896 0.15999998 0.15999986 0.15999996]"
626,626,"[0.15999806 0.16       0.15999994 0.15999985 0.15999767 0.15999858
 0.15999894 0.15999997 0.15999986 0.15999997]"
627,627,"[0.15999803 0.16       0.15999994 0.15999984 0.15999768 0.15999859
 0.15999893 0.15999997 0.15999986 0.15999998]"
628,628,"[0.15999806 0.16       0.15999993 0.15999983 0.15999769 0.15999861
 0.15999877 0.15999996 0.15999986 0.15999999]"
629,629,"[0.15999772 0.16       0.15999992 0.15999982 0.1599977  0.15999862
 0.15999947 0.15999996 0.15999985 0.15999999]"
630,630,"[0.15999769 0.16       0.15999992 0.15999981 0.15999771 0.15999863
 0.15999946 0.15999995 0.15999985 0.16      ]"
631,631,"[0.15999767 0.16       0.15999991 0.15999979 0.15999773 0.15999864
 0.15999946 0.15999995 0.15999985 0.16      ]"
632,632,"[0.1599979  0.16       0.1599999  0.15999978 0.15999774 0.15999865
 0.15999945 0.15999994 0.15999984 0.15999998]"
633,633,"[0.15999787 0.16       0.15999989 0.15999977 0.15999776 0.15999866
 0.15999945 0.15999994 0.15999984 0.15999999]"
634,634,"[0.15999784 0.16       0.15999988 0.15999975 0.15999777 0.15999866
 0.15999944 0.15999993 0.15999984 0.16      ]"
635,635,"[0.15999782 0.16       0.15999988 0.15999973 0.15999779 0.15999866
 0.15999944 0.15999992 0.15999983 0.16      ]"
636,636,"[0.15999779 0.16       0.15999987 0.15999972 0.1599978  0.15999867
 0.15999943 0.15999992 0.15999983 0.16      ]"
637,637,"[0.15999776 0.16       0.15999986 0.15999969 0.15999782 0.15999867
 0.15999943 0.15999991 0.15999982 0.16      ]"
638,638,"[0.15999774 0.16       0.15999985 0.15999967 0.15999784 0.15999867
 0.15999943 0.15999991 0.15999982 0.15999999]"
639,639,"[0.15999771 0.16       0.15999984 0.15999965 0.15999785 0.15999866
 0.15999943 0.1599999  0.15999982 0.15999999]"
640,640,"[0.15999769 0.15999999 0.15999983 0.15999962 0.15999787 0.15999866
 0.15999942 0.1599999  0.15999981 0.15999998]"
641,641,"[0.15999767 0.15999999 0.15999982 0.15999959 0.15999789 0.15999866
 0.15999942 0.15999989 0.15999981 0.15999998]"
642,642,"[0.15999764 0.15999999 0.15999981 0.15999956 0.15999791 0.15999865
 0.15999942 0.15999988 0.1599998  0.15999997]"
643,643,"[0.15999762 0.15999998 0.1599998  0.15999952 0.15999792 0.15999864
 0.15999942 0.15999988 0.1599998  0.15999996]"
644,644,"[0.1599976  0.15999998 0.15999978 0.15999948 0.15999794 0.15999863
 0.15999942 0.15999987 0.15999979 0.15999995]"
645,645,"[0.15999758 0.15999998 0.15999977 0.15999944 0.15999796 0.15999862
 0.15999942 0.15999987 0.15999979 0.15999995]"
646,646,"[0.15999755 0.15999997 0.15999976 0.15999939 0.15999798 0.15999861
 0.15999941 0.15999987 0.15999978 0.15999994]"
647,647,"[0.15999753 0.15999997 0.15999975 0.15999933 0.159998   0.1599986
 0.15999941 0.15999986 0.15999978 0.15999993]"
648,648,"[0.15999751 0.15999996 0.15999974 0.15999927 0.15999802 0.15999858
 0.15999941 0.15999985 0.15999977 0.15999993]"
649,649,"[0.1599975  0.15999995 0.15999972 0.1599992  0.15999804 0.15999857
 0.15999941 0.15999985 0.15999977 0.15999992]"
650,650,"[0.15999748 0.15999995 0.15999971 0.15999912 0.15999806 0.15999855
 0.15999941 0.15999984 0.15999976 0.15999992]"
651,651,"[0.15999746 0.15999994 0.1599997  0.15999904 0.15999808 0.15999854
 0.1599994  0.15999983 0.15999975 0.15999991]"
652,652,"[0.15999745 0.15999993 0.15999968 0.15999894 0.1599981  0.15999852
 0.1599994  0.15999981 0.15999975 0.15999991]"
653,653,"[0.15999739 0.15999992 0.15999967 0.15999883 0.15999811 0.1599985
 0.15999939 0.15999972 0.15999974 0.15999991]"
654,654,"[0.15999733 0.15999992 0.15999965 0.15999871 0.15999813 0.15999849
 0.15999939 0.15999941 0.15999973 0.15999991]"
655,655,"[0.15999733 0.15999991 0.15999964 0.15999858 0.15999815 0.15999848
 0.15999939 0.15999939 0.15999973 0.15999991]"
656,656,"[0.15999733 0.1599999  0.15999962 0.15999843 0.15999817 0.15999846
 0.15999938 0.15999936 0.15999972 0.15999991]"
657,657,"[0.15999734 0.15999989 0.1599996  0.15999826 0.15999819 0.15999845
 0.15999937 0.15999934 0.15999971 0.15999991]"
658,658,"[0.15999734 0.15999988 0.15999959 0.15999807 0.15999821 0.15999845
 0.15999937 0.15999931 0.15999971 0.15999991]"
659,659,"[0.15999734 0.15999987 0.15999957 0.15999788 0.15999823 0.15999844
 0.15999936 0.15999929 0.1599997  0.15999991]"
660,660,"[0.15999735 0.15999986 0.15999955 0.15999768 0.15999824 0.15999845
 0.15999935 0.15999926 0.15999969 0.15999991]"
661,661,"[0.15999736 0.15999985 0.15999954 0.1599975  0.15999825 0.15999847
 0.15999934 0.15999923 0.15999968 0.15999991]"
662,662,"[0.15999737 0.15999984 0.15999952 0.15999738 0.15999825 0.1599985
 0.15999933 0.1599992  0.15999967 0.1599999 ]"
663,663,"[0.15999738 0.15999983 0.1599995  0.15999734 0.15999822 0.15999854
 0.15999932 0.15999917 0.15999967 0.1599999 ]"
664,664,"[0.15999739 0.15999982 0.15999948 0.15999737 0.15999815 0.15999861
 0.15999931 0.15999914 0.15999966 0.1599999 ]"
665,665,"[0.1599974  0.1599998  0.15999946 0.15999744 0.15999801 0.1599987
 0.15999929 0.15999911 0.15999965 0.1599999 ]"
666,666,"[0.15999741 0.15999979 0.15999944 0.15999749 0.15999781 0.1599988
 0.15999928 0.15999908 0.15999964 0.1599999 ]"
667,667,"[0.15999743 0.15999978 0.15999942 0.15999751 0.15999757 0.1599989
 0.15999926 0.15999905 0.15999963 0.1599999 ]"
668,668,"[0.15999745 0.15999977 0.1599994  0.15999755 0.15999739 0.15999898
 0.15999925 0.15999902 0.15999962 0.15999989]"
669,669,"[0.15999746 0.15999976 0.15999938 0.15999768 0.15999735 0.15999906
 0.15999923 0.159999   0.15999961 0.15999989]"
670,670,"[0.15999748 0.15999975 0.15999936 0.15999798 0.15999754 0.15999912
 0.15999921 0.15999897 0.1599996  0.15999989]"
671,671,"[0.1599975  0.15999973 0.15999934 0.15999843 0.1599979  0.15999916
 0.15999919 0.15999894 0.15999959 0.15999988]"
672,672,"[0.15999753 0.15999972 0.15999932 0.15999887 0.15999825 0.1599992
 0.15999917 0.15999891 0.15999958 0.15999988]"
673,673,"[0.15999755 0.15999971 0.1599993  0.15999921 0.15999849 0.15999924
 0.15999915 0.15999888 0.15999957 0.15999988]"
674,674,"[0.15999757 0.15999969 0.15999928 0.15999944 0.15999865 0.15999927
 0.15999912 0.15999885 0.15999955 0.15999987]"
675,675,"[0.1599976  0.15999968 0.15999926 0.15999961 0.15999876 0.15999929
 0.1599991  0.15999882 0.15999954 0.15999987]"
676,676,"[0.15999762 0.15999967 0.15999923 0.15999973 0.15999884 0.15999932
 0.15999907 0.15999879 0.15999953 0.15999986]"
677,677,"[0.15999765 0.15999965 0.15999921 0.15999982 0.1599989  0.15999934
 0.15999904 0.15999876 0.15999952 0.15999986]"
678,678,"[0.15999767 0.15999964 0.15999919 0.15999989 0.15999895 0.15999936
 0.15999902 0.15999873 0.15999951 0.15999985]"
679,679,"[0.1599977  0.15999963 0.15999916 0.15999993 0.159999   0.15999938
 0.15999899 0.1599987  0.15999949 0.15999985]"
680,680,"[0.15999773 0.15999961 0.15999914 0.15999996 0.15999904 0.1599994
 0.15999896 0.15999867 0.15999948 0.15999984]"
681,681,"[0.15999776 0.1599996  0.15999911 0.15999998 0.15999908 0.15999942
 0.15999892 0.15999864 0.15999946 0.15999984]"
682,682,"[0.15999779 0.15999958 0.15999909 0.15999999 0.15999911 0.15999943
 0.15999889 0.1599986  0.15999945 0.15999983]"
683,683,"[0.15999782 0.15999948 0.15999906 0.16       0.15999915 0.15999944
 0.15999886 0.15999857 0.15999933 0.15999982]"
684,684,"[0.15999785 0.15999929 0.15999904 0.16       0.15999918 0.15999945
 0.15999883 0.15999853 0.15999912 0.15999982]"
685,685,"[0.15999788 0.15999927 0.15999901 0.16       0.15999922 0.15999946
 0.15999879 0.1599985  0.1599991  0.15999981]"
686,686,"[0.15999792 0.15999924 0.15999898 0.15999999 0.15999925 0.15999947
 0.15999876 0.15999846 0.15999908 0.1599998 ]"
687,687,"[0.15999868 0.15999922 0.15999896 0.15999998 0.15999929 0.15999948
 0.15999873 0.15999843 0.15999849 0.1599998 ]"
688,688,"[0.15999871 0.15999919 0.15999893 0.15999998 0.15999932 0.15999949
 0.1599987  0.15999839 0.15999846 0.15999979]"
689,689,"[0.15999874 0.15999917 0.1599989  0.15999997 0.15999936 0.15999949
 0.15999866 0.15999836 0.15999843 0.15999978]"
690,690,"[0.15999877 0.15999914 0.15999888 0.15999996 0.15999939 0.1599995
 0.15999863 0.15999832 0.1599984  0.15999977]"
691,691,"[0.1599988  0.15999911 0.15999885 0.15999995 0.15999942 0.1599995
 0.1599986  0.15999829 0.15999837 0.15999977]"
692,692,"[0.15999883 0.15999908 0.15999882 0.15999994 0.15999946 0.15999951
 0.15999857 0.15999826 0.15999834 0.15999976]"
693,693,"[0.15999885 0.15999905 0.15999879 0.15999993 0.15999949 0.15999951
 0.15999855 0.15999823 0.15999831 0.15999975]"
694,694,"[0.15999888 0.15999903 0.15999876 0.15999992 0.15999953 0.15999951
 0.15999852 0.1599982  0.15999828 0.15999974]"
695,695,"[0.15999891 0.159999   0.15999873 0.15999991 0.15999956 0.15999951
 0.1599985  0.15999817 0.15999825 0.15999973]"
696,696,"[0.15999894 0.15999897 0.1599987  0.1599999  0.15999959 0.15999951
 0.15999847 0.15999814 0.15999821 0.15999972]"
697,697,"[0.15999896 0.15999894 0.15999867 0.15999989 0.15999962 0.15999952
 0.15999845 0.15999812 0.15999818 0.15999971]"
698,698,"[0.15999899 0.15999891 0.15999864 0.15999988 0.15999965 0.15999952
 0.15999843 0.1599981  0.15999815 0.1599997 ]"
699,699,"[0.15999901 0.15999888 0.15999861 0.15999986 0.15999968 0.15999952
 0.15999841 0.15999808 0.15999812 0.15999969]"
700,700,"[0.15999904 0.15999884 0.15999858 0.15999985 0.1599997  0.15999952
 0.1599984  0.15999806 0.15999809 0.15999968]"
701,701,"[0.15999906 0.15999881 0.15999855 0.15999984 0.15999973 0.15999952
 0.15999838 0.15999804 0.15999806 0.15999967]"
702,702,"[0.15999909 0.15999878 0.15999852 0.15999983 0.15999975 0.15999952
 0.15999837 0.15999803 0.15999803 0.15999966]"
703,703,"[0.15999911 0.15999875 0.15999848 0.15999982 0.15999977 0.15999953
 0.15999836 0.15999801 0.159998   0.15999965]"
704,704,"[0.15999914 0.15999871 0.15999845 0.15999981 0.15999979 0.15999953
 0.15999835 0.159998   0.15999797 0.15999964]"
705,705,"[0.15999916 0.15999868 0.15999842 0.15999979 0.15999981 0.15999953
 0.15999834 0.15999799 0.15999794 0.15999963]"
706,706,"[0.15999918 0.15999865 0.15999839 0.15999978 0.15999982 0.15999953
 0.15999833 0.15999798 0.15999791 0.15999961]"
707,707,"[0.1599992  0.15999861 0.15999836 0.15999977 0.15999984 0.15999954
 0.15999832 0.15999797 0.15999788 0.1599996 ]"
708,708,"[0.15999922 0.15999858 0.15999832 0.15999976 0.15999985 0.15999954
 0.15999832 0.15999796 0.15999785 0.15999959]"
709,709,"[0.15999924 0.15999854 0.15999829 0.15999975 0.15999986 0.15999954
 0.15999831 0.15999796 0.15999783 0.15999958]"
710,710,"[0.15999927 0.15999851 0.15999826 0.15999973 0.15999987 0.15999955
 0.15999831 0.15999795 0.1599978  0.15999956]"
711,711,"[0.15999929 0.15999847 0.15999823 0.15999972 0.15999988 0.15999955
 0.15999831 0.15999795 0.15999777 0.15999955]"
712,712,"[0.15999931 0.15999844 0.1599982  0.15999971 0.15999989 0.15999955
 0.1599983  0.15999794 0.15999774 0.15999954]"
713,713,"[0.15999932 0.1599984  0.15999816 0.1599997  0.1599999  0.15999956
 0.15999829 0.15999794 0.15999772 0.15999952]"
714,714,"[0.15999934 0.15999837 0.15999813 0.15999968 0.15999991 0.15999956
 0.15999828 0.15999794 0.15999769 0.15999951]"
715,715,"[0.15999936 0.15999833 0.1599981  0.15999967 0.15999992 0.15999957
 0.15999825 0.15999793 0.15999767 0.15999949]"
716,716,"[0.15999938 0.15999829 0.15999807 0.15999983 0.15999992 0.15999958
 0.1599982  0.15999793 0.15999735 0.15999948]"
717,717,"[0.1599994  0.15999826 0.15999804 0.15999982 0.15999993 0.15999958
 0.1599981  0.15999793 0.15999734 0.15999946]"
718,718,"[0.15999941 0.15999822 0.15999801 0.15999981 0.15999993 0.15999959
 0.1599978  0.15999793 0.15999734 0.15999945]"
719,719,"[0.15999943 0.15999819 0.15999798 0.1599998  0.15999994 0.15999959
 0.15999967 0.15999793 0.15999733 0.15999943]"
720,720,"[0.15999945 0.15999815 0.15999795 0.15999979 0.15999994 0.1599996
 0.15999939 0.15999794 0.15999733 0.15999942]"
721,721,"[0.15999946 0.15999811 0.15999792 0.15999978 0.15999995 0.15999961
 0.15999892 0.15999794 0.15999733 0.1599994 ]"
722,722,"[0.15999948 0.15999808 0.15999789 0.15999977 0.15999995 0.15999961
 0.15999875 0.15999794 0.15999733 0.15999938]"
723,723,"[0.15999949 0.15999804 0.15999786 0.15999976 0.15999996 0.15999962
 0.15999864 0.15999795 0.15999734 0.15999937]"
724,724,"[0.15999951 0.15999801 0.15999783 0.15999975 0.15999996 0.15999963
 0.15999857 0.15999796 0.15999734 0.15999935]"
725,725,"[0.15999952 0.15999797 0.1599978  0.15999974 0.15999996 0.15999963
 0.1599985  0.15999796 0.15999734 0.15999933]"
726,726,"[0.15999954 0.15999794 0.15999777 0.15999973 0.15999997 0.15999964
 0.15999845 0.15999797 0.15999735 0.15999931]"
727,727,"[0.15999955 0.15999791 0.15999774 0.15999972 0.15999997 0.15999964
 0.1599984  0.15999798 0.15999736 0.15999929]"
728,728,"[0.15999956 0.15999787 0.15999772 0.15999971 0.15999997 0.15999965
 0.15999836 0.159998   0.15999736 0.15999927]"
729,729,"[0.15999958 0.15999784 0.15999769 0.1599997  0.15999998 0.15999966
 0.15999832 0.15999801 0.15999737 0.15999926]"
730,730,"[0.15999959 0.15999781 0.15999766 0.15999969 0.15999998 0.15999966
 0.15999828 0.15999802 0.15999738 0.15999924]"
731,731,"[0.1599996  0.15999777 0.15999764 0.15999967 0.15999998 0.15999967
 0.15999824 0.15999804 0.15999739 0.15999922]"
732,732,"[0.15999961 0.15999774 0.15999762 0.15999966 0.15999998 0.15999968
 0.15999821 0.15999806 0.15999741 0.1599992 ]"
733,733,"[0.15999962 0.15999771 0.15999759 0.15999965 0.15999998 0.15999968
 0.15999818 0.15999807 0.15999742 0.15999918]"
734,734,"[0.15999964 0.15999768 0.15999757 0.15999964 0.15999999 0.15999969
 0.15999814 0.15999809 0.15999743 0.15999916]"
735,735,"[0.15999965 0.15999765 0.15999755 0.15999962 0.15999999 0.1599997
 0.15999811 0.15999811 0.15999745 0.15999913]"
736,736,"[0.15999966 0.15999763 0.15999753 0.15999961 0.15999999 0.1599997
 0.15999808 0.15999813 0.15999746 0.15999911]"
737,737,"[0.15999967 0.1599976  0.15999751 0.1599996  0.15999999 0.15999971
 0.15999805 0.15999816 0.15999748 0.15999909]"
738,738,"[0.15999968 0.15999757 0.15999749 0.15999958 0.15999999 0.15999972
 0.15999803 0.15999818 0.15999749 0.15999907]"
739,739,"[0.15999969 0.15999755 0.15999747 0.15999957 0.15999999 0.15999972
 0.159998   0.1599982  0.15999751 0.15999905]"
740,740,"[0.1599997  0.15999753 0.15999745 0.15999956 0.15999999 0.15999973
 0.15999797 0.15999823 0.15999753 0.15999902]"
741,741,"[0.1599997  0.1599975  0.15999743 0.15999954 0.15999999 0.15999974
 0.16       0.15999825 0.15999924 0.1599988 ]"
742,742,"[0.15999971 0.15999748 0.15999742 0.15999953 0.15999999 0.15999974
 0.16       0.15999828 0.15999957 0.15999837]"
743,743,"[0.15999972 0.15999746 0.15999741 0.15999951 0.16       0.15999975
 0.16       0.15999831 0.15999959 0.15999833]"
744,744,"[0.15999973 0.15999744 0.15999739 0.1599995  0.16       0.15999976
 0.16       0.15999833 0.15999961 0.1599983 ]"
745,745,"[0.15999974 0.15999743 0.15999738 0.15999948 0.16       0.15999977
 0.15999999 0.15999836 0.15999962 0.15999827]"
746,746,"[0.15999974 0.15999741 0.15999737 0.15999947 0.16       0.15999977
 0.15999999 0.15999839 0.15999964 0.15999824]"
747,747,"[0.15999975 0.15999739 0.15999736 0.15999945 0.16       0.15999978
 0.15999998 0.15999842 0.15999965 0.15999821]"
748,748,"[0.15999976 0.15999738 0.15999735 0.15999944 0.16       0.15999979
 0.15999997 0.15999845 0.15999966 0.15999818]"
749,749,"[0.15999977 0.15999737 0.15999735 0.15999942 0.16       0.15999979
 0.15999996 0.15999848 0.15999968 0.15999814]"
750,750,"[0.15999977 0.15999736 0.15999734 0.15999941 0.16       0.1599998
 0.15999995 0.15999851 0.15999969 0.15999811]"
751,751,"[0.15999978 0.15999735 0.15999734 0.15999939 0.16       0.15999981
 0.15999993 0.15999854 0.1599997  0.15999808]"
752,752,"[0.15999979 0.15999735 0.15999733 0.15999938 0.16       0.15999982
 0.15999992 0.15999857 0.15999972 0.15999805]"
753,753,"[0.15999979 0.15999734 0.15999733 0.15999936 0.16       0.15999982
 0.1599999  0.1599986  0.15999973 0.15999802]"
754,754,"[0.1599998  0.15999734 0.15999733 0.15999935 0.16       0.15999983
 0.15999988 0.15999863 0.15999974 0.15999799]"
755,755,"[0.15999981 0.15999733 0.15999734 0.15999934 0.16       0.15999984
 0.15999986 0.15999866 0.15999975 0.15999796]"
756,756,"[0.15999981 0.15999733 0.15999734 0.15999932 0.16       0.15999985
 0.15999985 0.15999869 0.15999977 0.15999793]"
757,757,"[0.15999982 0.15999733 0.15999734 0.15999931 0.16       0.15999985
 0.15999983 0.15999872 0.15999978 0.1599979 ]"
758,758,"[0.15999982 0.15999734 0.15999735 0.15999929 0.16       0.15999986
 0.15999981 0.15999876 0.15999979 0.15999787]"
759,759,"[0.15999983 0.15999734 0.15999736 0.15999928 0.16       0.15999987
 0.15999979 0.15999879 0.1599998  0.15999784]"
760,760,"[0.15999983 0.15999735 0.15999736 0.15999926 0.16       0.15999987
 0.15999977 0.15999882 0.15999981 0.15999781]"
761,761,"[0.15999984 0.15999735 0.15999737 0.15999925 0.16       0.15999988
 0.15999975 0.15999885 0.15999982 0.15999779]"
762,762,"[0.15999984 0.15999736 0.15999739 0.15999924 0.16       0.15999989
 0.15999973 0.15999888 0.15999983 0.15999776]"
763,763,"[0.15999985 0.15999737 0.1599974  0.15999922 0.16       0.15999989
 0.15999971 0.15999891 0.15999984 0.15999773]"
764,764,"[0.15999985 0.15999739 0.15999741 0.15999921 0.16       0.1599999
 0.15999969 0.15999894 0.15999985 0.15999771]"
765,765,"[0.15999986 0.1599974  0.15999743 0.15999919 0.16       0.15999991
 0.15999968 0.15999898 0.15999986 0.15999768]"
766,766,"[0.15999986 0.15999741 0.15999745 0.15999918 0.16       0.15999991
 0.15999966 0.15999901 0.15999987 0.15999766]"
767,767,"[0.15999987 0.15999743 0.15999746 0.15999917 0.15999999 0.15999992
 0.15999964 0.15999904 0.15999988 0.15999763]"
768,768,"[0.15999987 0.15999745 0.15999748 0.15999915 0.15999999 0.15999992
 0.15999962 0.15999907 0.15999989 0.15999761]"
769,769,"[0.15999987 0.15999747 0.15999751 0.15999914 0.15999999 0.15999993
 0.15999961 0.1599991  0.1599999  0.15999759]"
770,770,"[0.15999988 0.15999749 0.15999753 0.15999913 0.15999999 0.15999993
 0.15999959 0.15999913 0.15999991 0.15999756]"
771,771,"[0.15999988 0.15999751 0.15999755 0.15999911 0.15999999 0.15999994
 0.15999957 0.15999916 0.15999991 0.15999754]"
772,772,"[0.15999989 0.15999753 0.15999758 0.1599991  0.15999999 0.15999994
 0.15999956 0.15999919 0.15999992 0.15999752]"
773,773,"[0.15999989 0.15999756 0.1599976  0.15999909 0.15999999 0.15999995
 0.15999954 0.15999921 0.15999993 0.1599975 ]"
774,774,"[0.15999989 0.15999758 0.15999763 0.15999907 0.15999999 0.15999995
 0.15999952 0.15999924 0.15999994 0.15999749]"
775,775,"[0.1599999  0.15999761 0.15999766 0.15999906 0.15999999 0.15999996
 0.15999951 0.15999927 0.15999994 0.15999747]"
776,776,"[0.1599999  0.15999763 0.15999769 0.15999905 0.15999998 0.15999996
 0.15999949 0.1599993  0.15999995 0.15999745]"
